day,site_id,minigrid_name,undervoltage_duration
2023-04-05,cclk,nuru,0.0
2023-04-05,ch cbca bethesda ndosho,virunga,2.25
2023-04-05,ch matanda,enk,0.1667
2023-04-05,cs murara,snel,0.0
2023-04-05,csr bakhita,nuru,0.0
2023-04-05,csr kiziba,nuru,0.0
2023-04-05,heal africa,snel,0.25
2023-04-05,hgr beni,enk,0.0
2023-04-05,hgr katwa,enk,0.0833
2023-04-05,hgr kirotshe,snel,0.0
2023-04-05,hgr kitatumba,enk,14.9167
2023-04-05,hgr lubero,virunga,0.0
2023-04-05,hgr panzi,snel,0.0
2023-04-05,hopital provincial,snel,0.0
2023-04-05,ngangi 3,virunga,0.0
2023-04-06,cclk,nuru,0.0
2023-04-06,ch cbca bethesda ndosho,virunga,7.0
2023-04-06,ch matanda,enk,0.0
2023-04-06,cs murara,snel,0.0
2023-04-06,csr bakhita,nuru,0.0
2023-04-06,csr kiziba,nuru,0.0
2023-04-06,heal africa,snel,0.0
2023-04-06,hgr beni,enk,0.0
2023-04-06,hgr katwa,enk,0.5833
2023-04-06,hgr kirotshe,snel,0.0
2023-04-06,hgr kitatumba,enk,7.4167
2023-04-06,hgr lubero,virunga,0.0
2023-04-06,hgr panzi,snel,0.0
2023-04-06,hopital provincial,snel,0.0
2023-04-06,ngangi 3,virunga,0.0
2023-04-07,cclk,nuru,0.0
2023-04-07,ch cbca bethesda ndosho,virunga,10.25
2023-04-07,ch matanda,enk,0.0
2023-04-07,cs murara,snel,0.0
2023-04-07,csr bakhita,nuru,0.0
2023-04-07,csr kiziba,nuru,0.0
2023-04-07,heal africa,snel,0.0
2023-04-07,hgr beni,enk,0.0
2023-04-07,hgr katwa,enk,0.0833
2023-04-07,hgr kirotshe,snel,0.0
2023-04-07,hgr kitatumba,enk,4.5
2023-04-07,hgr lubero,virunga,0.0
2023-04-07,hgr panzi,snel,0.0
2023-04-07,hopital provincial,snel,0.0
2023-04-07,ngangi 3,virunga,0.0
2023-04-08,cclk,nuru,0.0
2023-04-08,ch cbca bethesda ndosho,virunga,4.4167
2023-04-08,ch matanda,enk,0.1667
2023-04-08,cs murara,snel,0.0
2023-04-08,csr bakhita,nuru,0.0
2023-04-08,csr kiziba,nuru,0.0
2023-04-08,heal africa,snel,0.0
2023-04-08,hgr beni,enk,0.0
2023-04-08,hgr katwa,enk,0.25
2023-04-08,hgr kirotshe,snel,0.0
2023-04-08,hgr kitatumba,enk,10.25
2023-04-08,hgr lubero,virunga,0.0
2023-04-08,hgr panzi,snel,0.0
2023-04-08,hopital provincial,snel,0.0
2023-04-08,ngangi 3,virunga,0.0
2023-04-09,cclk,nuru,0.0
2023-04-09,ch cbca bethesda ndosho,virunga,8.0833
2023-04-09,ch matanda,enk,0.0
2023-04-09,cs murara,snel,0.0
2023-04-09,csr bakhita,nuru,0.0
2023-04-09,csr kiziba,nuru,0.0
2023-04-09,heal africa,snel,0.0
2023-04-09,hgr beni,enk,0.0
2023-04-09,hgr katwa,enk,4.6667
2023-04-09,hgr kirotshe,snel,0.0
2023-04-09,hgr kitatumba,enk,4.75
2023-04-09,hgr lubero,virunga,0.0
2023-04-09,hgr panzi,snel,0.0
2023-04-09,hopital provincial,snel,0.0
2023-04-09,ngangi 3,virunga,0.0
2023-04-10,cclk,nuru,0.0
2023-04-10,ch cbca bethesda ndosho,virunga,3.9167
2023-04-10,ch matanda,enk,0.0
2023-04-10,cs murara,snel,0.0
2023-04-10,csr bakhita,nuru,0.0
2023-04-10,csr kiziba,nuru,3.75
2023-04-10,heal africa,snel,0.0833
2023-04-10,hgr beni,enk,0.0
2023-04-10,hgr katwa,enk,0.1667
2023-04-10,hgr kirotshe,snel,0.0
2023-04-10,hgr kitatumba,enk,5.75
2023-04-10,hgr lubero,virunga,0.0
2023-04-10,hgr panzi,snel,0.0
2023-04-10,hopital provincial,snel,0.0
2023-04-10,ngangi 3,virunga,0.0
2023-04-11,cclk,nuru,0.0
2023-04-11,ch cbca bethesda ndosho,virunga,2.6667
2023-04-11,ch matanda,enk,0.0
2023-04-11,cs murara,snel,0.0
2023-04-11,csr bakhita,nuru,0.0
2023-04-11,csr kiziba,nuru,2.5833
2023-04-11,heal africa,snel,0.0833
2023-04-11,hgr beni,enk,0.0
2023-04-11,hgr katwa,enk,1.5
2023-04-11,hgr kirotshe,snel,0.0
2023-04-11,hgr kitatumba,enk,2.25
2023-04-11,hgr lubero,virunga,0.0
2023-04-11,hgr panzi,snel,0.0
2023-04-11,hopital provincial,snel,0.0
2023-04-11,ngangi 3,virunga,0.0
2023-04-12,cclk,nuru,0.0
2023-04-12,ch cbca bethesda ndosho,virunga,2.4167
2023-04-12,ch matanda,enk,0.0
2023-04-12,cs murara,snel,0.0833
2023-04-12,csr bakhita,nuru,0.0
2023-04-12,csr kiziba,nuru,0.0
2023-04-12,heal africa,snel,0.0833
2023-04-12,hgr beni,enk,0.0
2023-04-12,hgr katwa,enk,0.9167
2023-04-12,hgr kirotshe,snel,0.0
2023-04-12,hgr kitatumba,enk,6.0833
2023-04-12,hgr lubero,virunga,0.0
2023-04-12,hgr panzi,snel,0.0
2023-04-12,hopital provincial,snel,0.0
2023-04-12,ngangi 3,virunga,0.0
2023-04-13,cclk,nuru,0.0
2023-04-13,ch cbca bethesda ndosho,virunga,3.3333
2023-04-13,ch matanda,enk,0.0
2023-04-13,cs murara,snel,0.0
2023-04-13,csr bakhita,nuru,0.0
2023-04-13,csr kiziba,nuru,1.1667
2023-04-13,heal africa,snel,0.0
2023-04-13,hgr beni,enk,0.0
2023-04-13,hgr katwa,enk,3.75
2023-04-13,hgr kirotshe,snel,0.0
2023-04-13,hgr kitatumba,enk,8.1667
2023-04-13,hgr lubero,virunga,0.0
2023-04-13,hgr panzi,snel,0.0
2023-04-13,hopital provincial,snel,0.0
2023-04-14,cclk,nuru,0.0
2023-04-14,ch cbca bethesda ndosho,virunga,4.0
2023-04-14,ch matanda,enk,0.0
2023-04-14,cs murara,snel,0.0
2023-04-14,csr bakhita,nuru,0.0
2023-04-14,csr kiziba,nuru,0.0
2023-04-14,heal africa,snel,0.0
2023-04-14,hgr beni,enk,0.0
2023-04-14,hgr katwa,enk,4.0833
2023-04-14,hgr kirotshe,snel,0.0
2023-04-14,hgr kitatumba,enk,6.25
2023-04-14,hgr lubero,virunga,0.0
2023-04-14,hgr panzi,snel,0.0
2023-04-14,hopital provincial,snel,0.0
2023-04-14,ngangi 3,virunga,0.0
2023-04-15,cclk,nuru,0.0
2023-04-15,ch cbca bethesda ndosho,virunga,3.8333
2023-04-15,ch matanda,enk,0.0
2023-04-15,cs murara,snel,0.0
2023-04-15,csr bakhita,nuru,0.0
2023-04-15,csr kiziba,nuru,0.0
2023-04-15,heal africa,snel,0.0
2023-04-15,hgr beni,enk,0.0
2023-04-15,hgr katwa,enk,3.5
2023-04-15,hgr kirotshe,snel,0.0
2023-04-15,hgr kitatumba,enk,4.0833
2023-04-15,hgr lubero,virunga,0.0
2023-04-15,hgr panzi,snel,0.0
2023-04-15,hopital provincial,snel,0.0
2023-04-15,ngangi 3,virunga,0.0
2023-04-16,cclk,nuru,0.0
2023-04-16,ch cbca bethesda ndosho,virunga,7.25
2023-04-16,ch matanda,enk,0.0
2023-04-16,cs murara,snel,0.0
2023-04-16,csr bakhita,nuru,0.0
2023-04-16,csr kiziba,nuru,0.0
2023-04-16,heal africa,snel,0.0
2023-04-16,hgr beni,enk,0.0
2023-04-16,hgr katwa,enk,6.0
2023-04-16,hgr kirotshe,snel,0.0
2023-04-16,hgr kitatumba,enk,3.5833
2023-04-16,hgr lubero,virunga,0.0
2023-04-16,hgr panzi,snel,0.0
2023-04-16,hopital provincial,snel,0.0
2023-04-17,cclk,nuru,0.0
2023-04-17,ch cbca bethesda ndosho,virunga,4.75
2023-04-17,ch matanda,enk,0.0
2023-04-17,csr bakhita,nuru,0.0
2023-04-17,csr kiziba,nuru,0.0
2023-04-17,heal africa,snel,0.0
2023-04-17,hgr beni,enk,0.0
2023-04-17,hgr katwa,enk,2.5833
2023-04-17,hgr kirotshe,snel,0.8333
2023-04-17,hgr kitatumba,enk,5.0
2023-04-17,hgr lubero,virunga,0.0
2023-04-17,hgr panzi,snel,0.0
2023-04-17,hopital provincial,snel,0.0
2023-04-17,ngangi 3,virunga,0.0
2023-04-18,cclk,nuru,0.0
2023-04-18,ch cbca bethesda ndosho,virunga,5.5
2023-04-18,ch matanda,enk,0.0
2023-04-18,cs murara,snel,0.4167
2023-04-18,csr bakhita,nuru,0.0
2023-04-18,csr kiziba,nuru,0.0
2023-04-18,heal africa,snel,0.0
2023-04-18,hgr beni,enk,0.0
2023-04-18,hgr katwa,enk,10.1667
2023-04-18,hgr kirotshe,snel,0.0
2023-04-18,hgr kitatumba,enk,8.5833
2023-04-18,hgr lubero,virunga,0.0
2023-04-18,hgr panzi,snel,0.0
2023-04-18,hopital provincial,snel,0.0
2023-04-18,ngangi 3,virunga,0.0
2023-04-19,cclk,nuru,0.0
2023-04-19,ch cbca bethesda ndosho,virunga,2.75
2023-04-19,ch matanda,enk,0.0
2023-04-19,cs murara,snel,0.0
2023-04-19,csr bakhita,nuru,0.0
2023-04-19,csr kiziba,nuru,0.0
2023-04-19,heal africa,snel,0.0
2023-04-19,hgr beni,enk,0.0
2023-04-19,hgr katwa,enk,1.5
2023-04-19,hgr kirotshe,snel,0.0
2023-04-19,hgr kitatumba,enk,7.1667
2023-04-19,hgr lubero,virunga,0.0
2023-04-19,hgr panzi,snel,0.0
2023-04-19,hopital provincial,snel,0.0
2023-04-19,ngangi 3,virunga,0.0
2023-04-20,cclk,nuru,0.1667
2023-04-20,ch cbca bethesda ndosho,virunga,4.75
2023-04-20,ch matanda,enk,0.0
2023-04-20,cs murara,snel,1.8333
2023-04-20,csr bakhita,nuru,0.0
2023-04-20,csr kiziba,nuru,0.0
2023-04-20,heal africa,snel,0.0833
2023-04-20,hgr beni,enk,0.0
2023-04-20,hgr katwa,enk,0.4167
2023-04-20,hgr kirotshe,snel,0.0
2023-04-20,hgr kitatumba,enk,3.0833
2023-04-20,hgr lubero,virunga,0.0
2023-04-20,hgr panzi,snel,0.0
2023-04-20,hopital provincial,snel,0.0
2023-04-20,ngangi 3,virunga,0.0
2023-04-21,cclk,nuru,0.0
2023-04-21,ch cbca bethesda ndosho,virunga,3.4167
2023-04-21,ch matanda,enk,0.8333
2023-04-21,cs murara,snel,6.0
2023-04-21,csr bakhita,nuru,0.0
2023-04-21,csr kiziba,nuru,0.0
2023-04-21,heal africa,snel,0.0833
2023-04-21,hgr beni,enk,0.0
2023-04-21,hgr katwa,enk,9.0
2023-04-21,hgr kirotshe,snel,0.1667
2023-04-21,hgr kitatumba,enk,7.0
2023-04-21,hgr lubero,virunga,0.0
2023-04-21,hgr panzi,snel,0.0
2023-04-21,hopital provincial,snel,0.0
2023-04-22,cclk,nuru,0.3333
2023-04-22,ch cbca bethesda ndosho,virunga,6.3333
2023-04-22,ch matanda,enk,0.0
2023-04-22,cs murara,snel,2.6667
2023-04-22,csr bakhita,nuru,0.0
2023-04-22,csr kiziba,nuru,0.0
2023-04-22,heal africa,snel,0.0
2023-04-22,hgr beni,enk,0.0
2023-04-22,hgr katwa,enk,1.25
2023-04-22,hgr kirotshe,snel,0.0
2023-04-22,hgr kitatumba,enk,6.75
2023-04-22,hgr lubero,virunga,0.0
2023-04-22,hgr panzi,snel,0.0
2023-04-22,hopital provincial,snel,0.0
2023-04-22,ngangi 3,virunga,0.1667
2023-04-23,cclk,nuru,0.0
2023-04-23,ch cbca bethesda ndosho,virunga,5.1667
2023-04-23,ch matanda,enk,0.0
2023-04-23,cs murara,snel,0.0
2023-04-23,csr bakhita,nuru,0.0
2023-04-23,csr kiziba,nuru,0.0
2023-04-23,heal africa,snel,0.0
2023-04-23,hgr beni,enk,0.0
2023-04-23,hgr katwa,enk,0.0
2023-04-23,hgr kirotshe,snel,0.0
2023-04-23,hgr kitatumba,enk,2.6667
2023-04-23,hgr lubero,virunga,0.0
2023-04-23,hgr panzi,snel,0.0
2023-04-23,hopital provincial,snel,0.0
2023-04-23,ngangi 3,virunga,0.0
2023-04-24,cclk,nuru,0.5
2023-04-24,ch cbca bethesda ndosho,virunga,4.0833
2023-04-24,ch matanda,enk,0.0
2023-04-24,cs murara,snel,0.1667
2023-04-24,csr bakhita,nuru,0.0
2023-04-24,csr kiziba,nuru,0.0
2023-04-24,heal africa,snel,0.0
2023-04-24,hgr beni,enk,0.0
2023-04-24,hgr katwa,enk,1.5
2023-04-24,hgr kirotshe,snel,0.0
2023-04-24,hgr kitatumba,enk,12.8333
2023-04-24,hgr lubero,virunga,0.0
2023-04-24,hgr panzi,snel,0.0
2023-04-24,hopital provincial,snel,0.0
2023-04-24,ngangi 3,virunga,0.0
2023-04-25,cclk,nuru,0.1667
2023-04-25,ch cbca bethesda ndosho,virunga,3.1667
2023-04-25,ch matanda,enk,0.0
2023-04-25,cs murara,snel,0.0
2023-04-25,csr bakhita,nuru,0.0
2023-04-25,csr kiziba,nuru,0.0
2023-04-25,heal africa,snel,0.0
2023-04-25,hgr beni,enk,0.0
2023-04-25,hgr katwa,enk,7.5
2023-04-25,hgr kirotshe,snel,0.0
2023-04-25,hgr kitatumba,enk,6.25
2023-04-25,hgr lubero,virunga,0.0
2023-04-25,hgr panzi,snel,0.0
2023-04-25,hopital provincial,snel,0.0
2023-04-25,ngangi 3,virunga,0.0
2023-04-26,cclk,nuru,0.3333
2023-04-26,ch cbca bethesda ndosho,virunga,4.25
2023-04-26,ch matanda,enk,0.0
2023-04-26,cs murara,snel,0.0
2023-04-26,csr bakhita,nuru,0.0
2023-04-26,csr kiziba,nuru,0.0
2023-04-26,heal africa,snel,0.0833
2023-04-26,hgr beni,enk,0.0
2023-04-26,hgr katwa,enk,1.5
2023-04-26,hgr kirotshe,snel,0.0
2023-04-26,hgr kitatumba,enk,0.5
2023-04-26,hgr lubero,virunga,0.0
2023-04-26,hgr panzi,snel,0.0
2023-04-26,hopital provincial,snel,0.0
2023-04-27,cclk,nuru,0.0
2023-04-27,ch cbca bethesda ndosho,virunga,3.4167
2023-04-27,ch matanda,enk,0.0
2023-04-27,cs murara,snel,0.0
2023-04-27,csr bakhita,nuru,0.0
2023-04-27,csr kiziba,nuru,0.0
2023-04-27,heal africa,snel,0.1667
2023-04-27,hgr beni,enk,0.0
2023-04-27,hgr katwa,enk,11.25
2023-04-27,hgr kirotshe,snel,0.0
2023-04-27,hgr kitatumba,enk,3.8333
2023-04-27,hgr lubero,virunga,0.0
2023-04-27,hgr panzi,snel,0.0
2023-04-27,hopital provincial,snel,0.0
2023-04-27,ngangi 3,virunga,0.0
2023-04-28,cclk,nuru,0.0
2023-04-28,ch cbca bethesda ndosho,virunga,2.4167
2023-04-28,ch matanda,enk,0.0
2023-04-28,cs murara,snel,0.0
2023-04-28,csr bakhita,nuru,0.0
2023-04-28,csr kiziba,nuru,0.0
2023-04-28,heal africa,snel,0.0
2023-04-28,hgr beni,enk,0.0
2023-04-28,hgr katwa,enk,2.8333
2023-04-28,hgr kirotshe,snel,0.0
2023-04-28,hgr kitatumba,enk,8.6667
2023-04-28,hgr lubero,virunga,0.0
2023-04-28,hgr panzi,snel,0.0
2023-04-28,hopital provincial,snel,0.0
2023-04-28,ngangi 3,virunga,0.0
2023-04-29,cclk,nuru,0.0
2023-04-29,ch cbca bethesda ndosho,virunga,5.0
2023-04-29,ch matanda,enk,0.3333
2023-04-29,cs murara,snel,0.0
2023-04-29,csr bakhita,nuru,0.0
2023-04-29,csr kiziba,nuru,0.0
2023-04-29,heal africa,snel,0.0
2023-04-29,hgr beni,enk,0.0
2023-04-29,hgr katwa,enk,2.3333
2023-04-29,hgr kirotshe,snel,0.0
2023-04-29,hgr kitatumba,enk,10.0
2023-04-29,hgr lubero,virunga,0.0
2023-04-29,hgr panzi,snel,0.0
2023-04-29,hopital provincial,snel,0.0
2023-04-29,ngangi 3,virunga,0.0
2023-04-30,cclk,nuru,0.0
2023-04-30,ch cbca bethesda ndosho,virunga,4.9167
2023-04-30,ch matanda,enk,0.0
2023-04-30,cs murara,snel,0.0
2023-04-30,csr bakhita,nuru,0.0
2023-04-30,csr kiziba,nuru,0.0
2023-04-30,heal africa,snel,0.0
2023-04-30,hgr beni,enk,0.0
2023-04-30,hgr katwa,enk,0.5
2023-04-30,hgr kirotshe,snel,0.0
2023-04-30,hgr kitatumba,enk,6.5
2023-04-30,hgr lubero,virunga,0.0
2023-04-30,hgr panzi,snel,0.0
2023-04-30,hopital provincial,snel,0.0
2023-05-01,cclk,nuru,0.0
2023-05-01,ch cbca bethesda ndosho,virunga,4.25
2023-05-01,ch matanda,enk,0.3333
2023-05-01,cs murara,snel,0.0
2023-05-01,csr bakhita,nuru,0.0
2023-05-01,csr kiziba,nuru,0.0
2023-05-01,heal africa,snel,0.0
2023-05-01,hgr beni,enk,0.0
2023-05-01,hgr katwa,enk,3.5833
2023-05-01,hgr kirotshe,snel,0.0
2023-05-01,hgr kitatumba,enk,11.8333
2023-05-01,hgr lubero,virunga,0.0
2023-05-01,hgr panzi,snel,0.0
2023-05-01,hopital provincial,snel,0.0
2023-05-01,ngangi 3,virunga,0.0
2023-05-02,cclk,nuru,0.0
2023-05-02,ch cbca bethesda ndosho,virunga,2.9167
2023-05-02,ch matanda,enk,0.0
2023-05-02,cs murara,snel,0.0
2023-05-02,csr bakhita,nuru,0.0
2023-05-02,csr kiziba,nuru,0.0
2023-05-02,heal africa,snel,0.0833
2023-05-02,hgr beni,enk,0.0
2023-05-02,hgr katwa,enk,0.6667
2023-05-02,hgr kirotshe,snel,0.0
2023-05-02,hgr kitatumba,enk,8.8333
2023-05-02,hgr lubero,virunga,0.0
2023-05-02,hgr panzi,snel,0.0
2023-05-02,hopital provincial,snel,0.0
2023-05-02,ngangi 3,virunga,0.0
2023-05-03,cclk,nuru,0.0
2023-05-03,ch cbca bethesda ndosho,virunga,3.9167
2023-05-03,ch matanda,enk,0.0
2023-05-03,cs murara,snel,0.0
2023-05-03,csr bakhita,nuru,0.0
2023-05-03,csr kiziba,nuru,0.0
2023-05-03,heal africa,snel,0.0
2023-05-03,hgr beni,enk,0.0
2023-05-03,hgr katwa,enk,0.4167
2023-05-03,hgr kirotshe,snel,0.0
2023-05-03,hgr kitatumba,enk,9.0
2023-05-03,hgr lubero,virunga,0.0
2023-05-03,hgr panzi,snel,0.0
2023-05-03,hopital provincial,snel,0.0
2023-05-03,ngangi 3,virunga,0.1667
2023-05-04,cclk,nuru,0.0
2023-05-04,ch cbca bethesda ndosho,virunga,3.0
2023-05-04,ch matanda,enk,0.0
2023-05-04,cs murara,snel,0.6667
2023-05-04,csr bakhita,nuru,0.0
2023-05-04,csr kiziba,nuru,0.0
2023-05-04,heal africa,snel,0.0
2023-05-04,hgr beni,enk,0.0
2023-05-04,hgr katwa,enk,6.4167
2023-05-04,hgr kirotshe,snel,0.8333
2023-05-04,hgr kitatumba,enk,9.1667
2023-05-04,hgr lubero,virunga,0.0
2023-05-04,hgr panzi,snel,0.0
2023-05-04,hopital provincial,snel,0.0
2023-05-04,ngangi 3,virunga,0.0
2023-05-05,cclk,nuru,0.0
2023-05-05,ch cbca bethesda ndosho,virunga,2.5833
2023-05-05,ch matanda,enk,0.0
2023-05-05,cs murara,snel,0.0833
2023-05-05,csr bakhita,nuru,0.0
2023-05-05,csr kiziba,nuru,0.0
2023-05-05,heal africa,snel,0.0
2023-05-05,hgr beni,enk,0.0
2023-05-05,hgr katwa,enk,3.1667
2023-05-05,hgr kirotshe,snel,0.0
2023-05-05,hgr kitatumba,enk,6.8333
2023-05-05,hgr lubero,virunga,0.0
2023-05-05,hgr panzi,snel,0.0
2023-05-05,hopital provincial,snel,0.0
2023-05-05,ngangi 3,virunga,0.0
2023-05-06,cclk,nuru,0.0
2023-05-06,ch cbca bethesda ndosho,virunga,5.1667
2023-05-06,ch matanda,enk,0.0
2023-05-06,cs murara,snel,0.0
2023-05-06,csr bakhita,nuru,0.0
2023-05-06,csr kiziba,nuru,0.0
2023-05-06,heal africa,snel,0.0
2023-05-06,hgr beni,enk,0.0
2023-05-06,hgr katwa,enk,2.1667
2023-05-06,hgr kirotshe,snel,0.0
2023-05-06,hgr kitatumba,enk,10.6667
2023-05-06,hgr lubero,virunga,0.0
2023-05-06,hgr panzi,snel,0.0
2023-05-06,hopital provincial,snel,0.0
2023-05-06,ngangi 3,virunga,0.0
2023-05-07,cclk,nuru,0.0833
2023-05-07,ch cbca bethesda ndosho,virunga,5.3333
2023-05-07,ch matanda,enk,0.0
2023-05-07,cs murara,snel,0.0
2023-05-07,csr bakhita,nuru,0.0
2023-05-07,csr kiziba,nuru,0.0
2023-05-07,heal africa,snel,0.0
2023-05-07,hgr beni,enk,0.0
2023-05-07,hgr katwa,enk,0.0
2023-05-07,hgr kirotshe,snel,0.0
2023-05-07,hgr kitatumba,enk,0.8333
2023-05-07,hgr lubero,virunga,0.0
2023-05-07,hgr panzi,snel,0.0
2023-05-07,hopital provincial,snel,0.0
2023-05-08,cclk,nuru,0.5833
2023-05-08,ch cbca bethesda ndosho,virunga,3.0833
2023-05-08,ch matanda,enk,0.0
2023-05-08,cs murara,snel,0.0
2023-05-08,csr bakhita,nuru,0.0
2023-05-08,csr kiziba,nuru,0.0
2023-05-08,heal africa,snel,0.0
2023-05-08,hgr beni,enk,0.0
2023-05-08,hgr katwa,enk,1.9167
2023-05-08,hgr kirotshe,snel,0.0
2023-05-08,hgr kitatumba,enk,10.1667
2023-05-08,hgr lubero,virunga,0.0
2023-05-08,hgr panzi,snel,0.0
2023-05-08,hopital provincial,snel,0.0
2023-05-08,ngangi 3,virunga,0.0
2023-05-09,cclk,nuru,0.0833
2023-05-09,ch cbca bethesda ndosho,virunga,2.75
2023-05-09,ch matanda,enk,0.0833
2023-05-09,cs murara,snel,0.1667
2023-05-09,csr bakhita,nuru,0.0
2023-05-09,csr kiziba,nuru,0.0
2023-05-09,heal africa,snel,0.0833
2023-05-09,hgr beni,enk,0.0
2023-05-09,hgr katwa,enk,0.75
2023-05-09,hgr kirotshe,snel,0.0
2023-05-09,hgr kitatumba,enk,5.6667
2023-05-09,hgr lubero,virunga,0.0
2023-05-09,hgr panzi,snel,0.0
2023-05-09,hopital provincial,snel,0.0
2023-05-09,ngangi 3,virunga,0.0
2023-05-10,cclk,nuru,0.0
2023-05-10,ch cbca bethesda ndosho,virunga,2.5
2023-05-10,ch matanda,enk,0.0
2023-05-10,cs murara,snel,0.0
2023-05-10,csr bakhita,nuru,0.0
2023-05-10,csr kiziba,nuru,0.0
2023-05-10,heal africa,snel,0.5
2023-05-10,hgr beni,enk,0.0
2023-05-10,hgr katwa,enk,0.4167
2023-05-10,hgr kirotshe,snel,0.0
2023-05-10,hgr kitatumba,enk,10.3333
2023-05-10,hgr lubero,virunga,0.0
2023-05-10,hgr panzi,snel,0.0
2023-05-10,hopital provincial,snel,0.0
2023-05-10,ngangi 3,virunga,0.0
2023-05-11,cclk,nuru,0.0
2023-05-11,ch cbca bethesda ndosho,virunga,3.75
2023-05-11,ch matanda,enk,0.0
2023-05-11,cs murara,snel,0.0
2023-05-11,csr bakhita,nuru,0.0
2023-05-11,csr kiziba,nuru,0.0
2023-05-11,heal africa,snel,0.0
2023-05-11,hgr beni,enk,0.0
2023-05-11,hgr katwa,enk,9.8333
2023-05-11,hgr kirotshe,snel,0.3333
2023-05-11,hgr kitatumba,enk,8.0
2023-05-11,hgr lubero,virunga,0.0
2023-05-11,hgr panzi,snel,0.0
2023-05-11,hopital provincial,snel,0.0
2023-05-11,ngangi 3,virunga,0.0
2023-05-12,cclk,nuru,0.0833
2023-05-12,ch cbca bethesda ndosho,virunga,2.0
2023-05-12,ch matanda,enk,0.0
2023-05-12,cs murara,snel,0.0
2023-05-12,csr bakhita,nuru,0.0
2023-05-12,csr kiziba,nuru,0.0
2023-05-12,heal africa,snel,0.4167
2023-05-12,hgr beni,enk,0.0
2023-05-12,hgr katwa,enk,3.0833
2023-05-12,hgr kirotshe,snel,0.0
2023-05-12,hgr kitatumba,enk,6.1667
2023-05-12,hgr lubero,virunga,0.0
2023-05-12,hgr panzi,snel,0.0
2023-05-12,hopital provincial,snel,0.0
2023-05-12,ngangi 3,virunga,0.0
2023-05-13,cclk,nuru,0.0
2023-05-13,ch cbca bethesda ndosho,virunga,7.0
2023-05-13,ch matanda,enk,0.0
2023-05-13,cs murara,snel,0.0
2023-05-13,csr bakhita,nuru,0.0
2023-05-13,csr kiziba,nuru,0.0
2023-05-13,heal africa,snel,0.0
2023-05-13,hgr beni,enk,0.0
2023-05-13,hgr katwa,enk,0.0
2023-05-13,hgr kirotshe,snel,1.1667
2023-05-13,hgr kitatumba,enk,9.5
2023-05-13,hgr lubero,virunga,0.0
2023-05-13,hgr panzi,snel,0.0
2023-05-13,hopital provincial,snel,0.0
2023-05-13,ngangi 3,virunga,0.0
2023-05-14,cclk,nuru,0.0
2023-05-14,ch cbca bethesda ndosho,virunga,4.5
2023-05-14,ch matanda,enk,0.0
2023-05-14,cs murara,snel,0.0
2023-05-14,csr bakhita,nuru,0.0
2023-05-14,csr kiziba,nuru,0.0
2023-05-14,heal africa,snel,0.0
2023-05-14,hgr beni,enk,0.0
2023-05-14,hgr katwa,enk,0.6667
2023-05-14,hgr kirotshe,snel,0.0
2023-05-14,hgr kitatumba,enk,8.0
2023-05-14,hgr lubero,virunga,0.0
2023-05-14,hgr panzi,snel,0.0
2023-05-14,hopital provincial,snel,0.0
2023-05-15,cclk,nuru,0.0
2023-05-15,ch cbca bethesda ndosho,virunga,4.6667
2023-05-15,ch matanda,enk,0.0
2023-05-15,cs murara,snel,0.0
2023-05-15,csr bakhita,nuru,0.0
2023-05-15,csr kiziba,nuru,0.0
2023-05-15,heal africa,snel,0.1667
2023-05-15,hgr beni,enk,0.0
2023-05-15,hgr katwa,enk,0.0833
2023-05-15,hgr kirotshe,snel,0.0
2023-05-15,hgr kitatumba,enk,7.8333
2023-05-15,hgr lubero,virunga,0.0
2023-05-15,hgr panzi,snel,0.0
2023-05-15,hopital provincial,snel,0.0
2023-05-16,cclk,nuru,0.0
2023-05-16,ch cbca bethesda ndosho,virunga,3.25
2023-05-16,ch matanda,enk,0.0
2023-05-16,cs murara,snel,0.0
2023-05-16,csr bakhita,nuru,0.0
2023-05-16,csr kiziba,nuru,0.0
2023-05-16,heal africa,snel,0.0
2023-05-16,hgr beni,enk,0.0
2023-05-16,hgr katwa,enk,3.0833
2023-05-16,hgr kirotshe,snel,0.0
2023-05-16,hgr kitatumba,enk,8.8333
2023-05-16,hgr lubero,virunga,0.0
2023-05-16,hgr panzi,snel,0.0
2023-05-16,hopital provincial,snel,0.0
2023-05-16,ngangi 3,virunga,0.0
2023-05-17,cclk,nuru,0.1667
2023-05-17,ch cbca bethesda ndosho,virunga,8.25
2023-05-17,ch matanda,enk,0.0
2023-05-17,cs murara,snel,0.0833
2023-05-17,csr bakhita,nuru,0.0
2023-05-17,csr kiziba,nuru,0.0
2023-05-17,heal africa,snel,0.0
2023-05-17,hgr beni,enk,0.0
2023-05-17,hgr katwa,enk,0.25
2023-05-17,hgr kirotshe,snel,0.0
2023-05-17,hgr kitatumba,enk,5.6667
2023-05-17,hgr lubero,virunga,0.0
2023-05-17,hgr panzi,snel,0.0
2023-05-17,hopital provincial,snel,0.0
2023-05-17,ngangi 3,virunga,0.1667
2023-05-18,cclk,nuru,0.0
2023-05-18,ch cbca bethesda ndosho,virunga,4.9167
2023-05-18,ch matanda,enk,0.0
2023-05-18,cs murara,snel,0.0
2023-05-18,csr bakhita,nuru,0.0
2023-05-18,csr kiziba,nuru,0.0
2023-05-18,heal africa,snel,0.0
