day,site_id,minigrid_name,SAIDI
2023-10-31,cs murara,snel,0.058056
2023-10-31,hgr katwa,enk,0.127778
2023-10-31,hgr kirotshe,snel,0.0
2023-10-31,hgr kitatumba,enk,0.081944
2023-10-31,hgr lubero,virunga,0.0
2023-10-31,ngangi 3,virunga,0.0
2023-11-01,cs murara,snel,0.0
2023-11-01,hgr katwa,enk,0.050556
2023-11-01,hgr kitatumba,enk,0.134722
2023-11-01,hopital provincial,snel,0.004861
2023-11-02,cclk,nuru,0.0
2023-11-02,cs murara,snel,0.049722
2023-11-02,hgr katwa,enk,0.0
2023-11-02,hgr kirotshe,snel,0.0
2023-11-02,hgr lubero,virunga,0.0
2023-11-03,cclk,nuru,0.0
2023-11-03,csr bakhita,nuru,0.0
2023-11-03,hgr beni,enk,0.0
2023-11-03,ngangi 3,virunga,0.0
2023-11-04,ch cbca bethesda ndosho,virunga,0.466389
2023-11-04,hgr beni,enk,0.0
2023-11-04,hgr katwa,enk,0.0
2023-11-04,hgr kitatumba,enk,0.0
2023-11-04,ngangi 3,virunga,0.468611
2023-11-05,heal africa,snel,0.060556
2023-11-05,hgr lubero,virunga,0.0
2023-11-05,hopital provincial,snel,0.0
2023-11-05,ngangi 3,virunga,0.368889
2023-11-06,cclk,nuru,0.0
2023-11-06,cs murara,snel,7.524583
2023-11-06,csr bakhita,nuru,0.0
2023-11-06,hgr beni,enk,0.0
2023-11-06,hgr kirotshe,snel,0.0
2023-11-07,csr bakhita,nuru,0.0
2023-11-07,heal africa,snel,0.0
2023-11-07,ngangi 3,virunga,0.230456
2023-11-08,hgr lubero,virunga,0.0
2023-11-09,heal africa,snel,0.0
2023-11-09,hgr beni,enk,0.0
2023-11-09,hgr kirotshe,snel,0.0
2023-11-09,ngangi 3,virunga,0.0
2023-11-10,hgr lubero,virunga,0.0
2023-11-11,cs murara,snel,0.0
2023-11-11,csr bakhita,nuru,0.0
2023-11-11,heal africa,snel,0.0
2023-11-11,hgr beni,enk,0.0
2023-11-11,hgr katwa,enk,0.0
2023-11-12,cclk,nuru,0.0
2023-11-12,ch matanda,enk,0.13
2023-11-12,csr bakhita,nuru,0.0
2023-11-12,heal africa,snel,0.0
2023-11-13,cclk,nuru,0.0
2023-11-13,cs murara,snel,7.5149
2023-11-13,hgr kitatumba,enk,0.0
2023-11-14,cclk,nuru,0.0
2023-11-15,cs murara,snel,0.115
2023-11-15,heal africa,snel,0.0
2023-11-15,hgr kirotshe,snel,0.0
2023-11-15,hgr kitatumba,enk,0.0
2023-11-16,cclk,nuru,0.0
2023-11-16,ch cbca bethesda ndosho,virunga,0.205694
2023-11-16,cs murara,snel,1.068194
2023-11-16,csr kiziba,nuru,0.0
2023-11-16,hgr kitatumba,enk,0.0
2023-11-16,hgr lubero,virunga,0.0
2023-11-16,hopital provincial,snel,0.0
2023-11-17,ch matanda,enk,0.0
2023-11-17,csr bakhita,nuru,0.0
2023-11-17,csr kiziba,nuru,0.0
2023-11-17,hgr kirotshe,snel,0.0
2023-11-17,hopital provincial,snel,0.0
2023-11-18,cclk,nuru,0.0
2023-11-18,heal africa,snel,0.0
2023-11-18,hgr katwa,enk,0.0
2023-11-18,hgr kitatumba,enk,0.0
2023-11-18,ngangi 3,virunga,0.0
2023-11-19,cclk,nuru,0.0
2023-11-19,ch cbca bethesda ndosho,virunga,0.0
2023-11-19,ch matanda,enk,0.0
2023-11-19,csr bakhita,nuru,0.0
2023-11-19,csr kiziba,nuru,0.0
2023-11-19,hgr katwa,enk,0.0
2023-11-19,hgr kirotshe,snel,0.0
2023-11-20,ch cbca bethesda ndosho,virunga,0.0
2023-11-20,hgr katwa,enk,0.0
2023-11-20,hgr kitatumba,enk,0.0
2023-11-20,hopital provincial,snel,0.0
2023-11-20,ngangi 3,virunga,0.0
2023-11-21,ch matanda,enk,0.0
2023-11-21,cs murara,snel,0.0
2023-11-21,hgr beni,enk,0.0
2023-11-21,hgr kirotshe,snel,0.0
2023-11-21,ngangi 3,virunga,0.0
2023-11-22,cclk,nuru,0.0
2023-11-22,ch cbca bethesda ndosho,virunga,0.0
2023-11-22,cs murara,snel,1.738333
2023-11-22,csr kiziba,nuru,4.475152
2023-11-22,hgr beni,enk,0.0
2023-11-22,hgr kirotshe,snel,0.0
2023-11-22,hopital provincial,snel,0.0
2023-11-22,ngangi 3,virunga,0.0
2023-11-23,cclk,nuru,0.0
2023-11-23,cs murara,snel,0.0
2023-11-23,csr kiziba,nuru,0.0
2023-11-23,hgr kirotshe,snel,0.0
2023-11-23,hgr kitatumba,enk,0.0
2023-11-23,hgr lubero,virunga,0.0
2023-11-24,ch cbca bethesda ndosho,virunga,0.0
2023-11-24,hgr katwa,enk,0.242778
2023-11-24,hgr kitatumba,enk,0.106944
2023-11-24,hgr lubero,virunga,0.0
2023-11-24,hopital provincial,snel,0.011667
2023-11-24,ngangi 3,virunga,0.0
2023-11-25,hgr beni,enk,0.0
2023-11-25,hgr katwa,enk,0.0
2023-11-25,hgr kirotshe,snel,0.0
2023-11-25,hopital provincial,snel,0.0
2023-11-26,cclk,nuru,0.0
2023-11-26,csr bakhita,nuru,0.0
2023-11-26,hgr beni,enk,0.102222
2023-11-27,csr bakhita,nuru,0.0
2023-11-27,heal africa,snel,0.0
2023-11-27,hgr katwa,enk,0.0
2023-11-27,hgr kirotshe,snel,0.0
2023-11-27,hgr kitatumba,enk,0.481667
2023-11-27,ngangi 3,virunga,10.060694
2023-11-28,cs murara,snel,0.497917
2023-11-28,hgr beni,enk,0.0
2023-11-28,hgr kirotshe,snel,0.0
2023-11-28,hgr kitatumba,enk,0.096389
2023-11-29,cs murara,snel,10.114583
2023-11-29,csr bakhita,nuru,0.0
2023-11-30,ch cbca bethesda ndosho,virunga,0.020833
2023-11-30,cs murara,snel,0.0
2023-11-30,heal africa,snel,0.068333
2023-12-01,ch matanda,enk,0.211111
2023-12-01,hgr lubero,virunga,0.0
2023-12-02,cclk,nuru,0.0
2023-12-02,ch matanda,enk,0.0
2023-12-02,csr kiziba,nuru,0.0
2023-12-02,hgr katwa,enk,0.0
2023-12-02,hgr kirotshe,snel,0.0
2023-12-03,cs murara,snel,0.255972
2023-12-03,hgr kirotshe,snel,0.0
2023-12-04,ch cbca bethesda ndosho,virunga,0.003611
2023-12-04,ch matanda,enk,0.0
2023-12-04,csr bakhita,nuru,0.0
2023-12-04,heal africa,snel,0.0
2023-12-04,hgr beni,enk,0.0
2023-12-05,cs murara,snel,0.024028
2023-12-05,csr kiziba,nuru,0.0
2023-12-05,heal africa,snel,0.073333
2023-12-05,hgr beni,enk,0.0
2023-12-05,hgr kirotshe,snel,0.0
2023-12-05,hgr lubero,virunga,0.0
2023-12-05,hopital provincial,snel,0.05
2023-12-06,ch cbca bethesda ndosho,virunga,0.0
2023-12-06,hgr kitatumba,enk,0.255556
2023-12-06,hgr lubero,virunga,0.0
2023-12-06,hopital provincial,snel,0.0
2023-12-07,ch cbca bethesda ndosho,virunga,0.110694
2023-12-07,ch matanda,enk,0.0
2023-12-07,heal africa,snel,0.0
2023-12-07,hgr kitatumba,enk,0.0
2023-12-08,ch cbca bethesda ndosho,virunga,0.0
2023-12-08,csr bakhita,nuru,0.0
2023-12-08,hgr beni,enk,0.0
2023-12-08,hgr kirotshe,snel,0.0
2023-12-08,hgr kitatumba,enk,0.0
2023-12-08,ngangi 3,virunga,24.0
2023-12-09,hgr beni,enk,0.0
2023-12-09,hgr lubero,virunga,0.0
2023-12-10,cclk,nuru,0.0
2023-12-10,ch cbca bethesda ndosho,virunga,0.0
2023-12-10,cs murara,snel,0.041389
2023-12-10,hgr beni,enk,0.0
2023-12-10,hgr katwa,enk,0.0
2023-12-10,hgr kirotshe,snel,0.0
2023-12-10,hgr kitatumba,enk,0.0
2023-12-11,ch cbca bethesda ndosho,virunga,0.08377
2023-12-11,csr bakhita,nuru,0.0
2023-12-11,csr kiziba,nuru,0.0
2023-12-11,hgr katwa,enk,0.0
2023-12-11,hgr kirotshe,snel,0.0
2023-12-11,hgr kitatumba,enk,0.0
2023-12-11,hgr lubero,virunga,0.0
2023-12-12,cs murara,snel,0.030541
2023-12-12,csr bakhita,nuru,0.0
2023-12-12,hgr katwa,enk,0.0
2023-12-13,ch matanda,enk,0.0
2023-12-13,cs murara,snel,5.677791
2023-12-13,hgr kitatumba,enk,0.0
2023-12-13,hopital provincial,snel,0.0
2023-12-14,cclk,nuru,0.0
2023-12-14,heal africa,snel,0.137222
2023-12-14,hgr lubero,virunga,0.0
2023-12-14,ngangi 3,virunga,0.445833
2023-12-15,hgr katwa,enk,0.051667
2023-12-16,cs murara,snel,0.639722
2023-12-16,csr bakhita,nuru,0.0
2023-12-16,hopital provincial,snel,0.0
2023-12-17,cclk,nuru,0.0
2023-12-17,hgr beni,enk,0.150556
2023-12-18,ch cbca bethesda ndosho,virunga,0.059028
2023-12-18,csr bakhita,nuru,0.0
2023-12-18,csr kiziba,nuru,0.0
2023-12-18,hgr katwa,enk,0.0
2023-12-18,hgr lubero,virunga,0.0
2023-12-19,ch cbca bethesda ndosho,virunga,0.149167
2023-12-19,cs murara,snel,0.038056
2023-12-19,heal africa,snel,0.0
2023-12-19,hgr kirotshe,snel,0.0
2023-12-19,hgr lubero,virunga,0.0
2023-12-19,hopital provincial,snel,0.0
2023-12-20,hgr katwa,enk,0.0
2023-12-21,ch matanda,enk,0.0
2023-12-21,csr kiziba,nuru,0.0
2023-12-21,hgr kirotshe,snel,0.0
2023-12-21,hgr lubero,virunga,0.0
2023-12-21,hopital provincial,snel,0.054167
2023-12-21,ngangi 3,virunga,7.218889
2023-12-22,cclk,nuru,0.0
2023-12-22,csr kiziba,nuru,0.0
2023-12-22,hgr kitatumba,enk,0.155833
2023-12-22,hgr lubero,virunga,0.0
2023-12-22,hopital provincial,snel,0.0
2023-12-23,cclk,nuru,0.0
2023-12-23,ch cbca bethesda ndosho,virunga,0.101944
2023-12-23,csr bakhita,nuru,0.0
2023-12-23,csr kiziba,nuru,0.0
2023-12-23,hgr beni,enk,0.0
2023-12-23,ngangi 3,virunga,0.944167
2023-12-24,ch cbca bethesda ndosho,virunga,0.176667
2023-12-24,cs murara,snel,0.018056
2023-12-24,csr kiziba,nuru,0.0
2023-12-24,hgr kitatumba,enk,0.0
2023-12-25,cclk,nuru,0.0
2023-12-25,heal africa,snel,0.029565
2023-12-25,hgr beni,enk,0.0
2023-12-25,ngangi 3,virunga,0.200139
2023-12-26,ch matanda,enk,0.0
2023-12-27,cs murara,snel,0.553889
2023-12-27,csr bakhita,nuru,0.0
2023-12-27,csr kiziba,nuru,0.0
2023-12-27,heal africa,snel,0.028455
2023-12-27,hgr katwa,enk,0.0
2023-12-27,hgr kirotshe,snel,0.0
2023-12-27,ngangi 3,virunga,11.175278
2023-12-28,cclk,nuru,0.0
2023-12-28,ch cbca bethesda ndosho,virunga,0.178056
2023-12-28,ch matanda,enk,0.150833
2023-12-28,heal africa,snel,0.227741
2023-12-28,hgr lubero,virunga,0.0
2023-12-29,hgr katwa,enk,0.0
2023-12-29,ngangi 3,virunga,24.0
2023-12-30,ch cbca bethesda ndosho,virunga,0.312222
2023-12-30,ch matanda,enk,0.137778
2023-12-30,heal africa,snel,0.0
2023-12-31,csr kiziba,nuru,0.0
2023-12-31,heal africa,snel,0.0
2023-12-31,hgr kitatumba,enk,0.0
2023-01-01,cs murara,snel,0.040833
2023-01-01,csr bakhita,nuru,0.0
2023-01-01,heal africa,snel,0.178472
2023-01-01,hgr beni,enk,0.0
2023-01-01,ngangi 3,virunga,8.61625
2023-01-02,cclk,nuru,0.0
2023-01-02,hgr beni,enk,0.0
2023-01-02,hgr kitatumba,enk,0.0
2023-01-02,hgr panzi,snel,0.0
2023-01-03,ch cbca bethesda ndosho,virunga,0.0
2023-01-03,csr bakhita,nuru,0.0
2023-01-03,heal africa,snel,0.221667
2023-01-03,hgr kitatumba,enk,0.735833
2023-01-03,hopital provincial,snel,0.039167
2023-01-04,ch cbca bethesda ndosho,virunga,0.0
2023-01-04,csr bakhita,nuru,0.0
2023-01-04,csr kiziba,nuru,0.5325
2023-01-04,hgr katwa,enk,0.119096
2023-01-04,hgr lubero,virunga,0.0
2023-01-05,hgr kitatumba,enk,0.520139
2023-01-05,ngangi 3,virunga,0.081558
2023-01-06,cclk,nuru,0.0
2023-01-06,hgr beni,enk,0.037496
2023-01-06,hgr panzi,snel,0.0
2023-01-07,hgr kitatumba,enk,0.0
2023-01-07,hgr lubero,virunga,0.0
2023-01-07,hopital provincial,snel,0.0
2023-01-07,ngangi 3,virunga,7.608889
2023-01-08,hopital provincial,snel,0.0
2023-01-09,cclk,nuru,0.0
2023-01-09,csr kiziba,nuru,0.0
2023-01-09,hgr katwa,enk,0.0
2023-01-09,hgr kitatumba,enk,0.6975
2023-01-09,hopital provincial,snel,0.0
2023-01-10,ch cbca bethesda ndosho,virunga,0.0
2023-01-10,hgr kitatumba,enk,0.0
2023-01-10,hgr lubero,virunga,0.0
2023-01-10,ngangi 3,virunga,24.0
2023-01-11,ch cbca bethesda ndosho,virunga,0.0
2023-01-11,csr kiziba,nuru,0.0
2023-01-11,hgr katwa,enk,0.240833
2023-01-11,hgr kitatumba,enk,0.361389
2023-01-11,ngangi 3,virunga,15.805
2023-01-12,cclk,nuru,0.0
2023-01-12,csr bakhita,nuru,0.0
2023-01-12,heal africa,snel,0.0
2023-01-12,hgr katwa,enk,0.099722
2023-01-12,hopital provincial,snel,0.0
2023-01-13,cs murara,snel,0.0
2023-01-13,heal africa,snel,0.143611
2023-01-13,hgr lubero,virunga,0.0
2023-01-14,ch matanda,enk,0.177083
2023-01-14,csr bakhita,nuru,0.0
2023-01-14,ngangi 3,virunga,0.0
2023-01-15,heal africa,snel,0.122778
2023-01-15,hgr kitatumba,enk,0.201528
2023-01-15,hgr lubero,virunga,0.0
2023-01-15,ngangi 3,virunga,0.0
2023-01-16,cs murara,snel,0.0
2023-01-16,hgr beni,enk,0.0
2023-01-16,hgr panzi,snel,0.0
2023-01-16,ngangi 3,virunga,1.7
2023-01-17,ch cbca bethesda ndosho,virunga,0.0
2023-01-17,heal africa,snel,0.119167
2023-01-17,hgr kitatumba,enk,0.12875
2023-01-17,hgr panzi,snel,0.0
2023-01-17,ngangi 3,virunga,8.697639
2023-01-18,ch cbca bethesda ndosho,virunga,0.0
2023-01-18,cs murara,snel,0.0
2023-01-18,hgr katwa,enk,0.128223
2023-01-18,ngangi 3,virunga,16.533056
2023-01-19,cclk,nuru,0.0
2023-01-19,ch matanda,enk,0.0
2023-01-19,hgr beni,enk,0.0
2023-01-19,hgr katwa,enk,0.343611
2023-01-19,hgr panzi,snel,0.0
2023-01-20,ch matanda,enk,0.518889
2023-01-20,csr bakhita,nuru,0.0
2023-01-20,csr kiziba,nuru,0.0
2023-01-20,heal africa,snel,0.089444
2023-01-20,hgr lubero,virunga,0.0
2023-01-21,csr bakhita,nuru,0.0
2023-01-21,csr kiziba,nuru,0.0
2023-01-22,cclk,nuru,0.0
2023-01-22,csr bakhita,nuru,0.0
2023-01-22,hopital provincial,snel,0.0
2023-01-23,ch cbca bethesda ndosho,virunga,0.060139
2023-01-23,csr bakhita,nuru,0.0
2023-01-23,csr kiziba,nuru,0.0
2023-01-23,heal africa,snel,0.066667
2023-01-23,hgr lubero,virunga,0.0
2023-01-24,ch matanda,enk,1.781389
2023-01-24,hgr katwa,enk,0.2125
2023-01-24,hgr panzi,snel,0.0
2023-01-24,ngangi 3,virunga,9.777361
2023-01-25,ch matanda,enk,0.533194
2023-01-25,hgr beni,enk,0.042778
2023-01-26,cclk,nuru,0.0
2023-01-26,ch cbca bethesda ndosho,virunga,0.0
2023-01-26,ch matanda,enk,0.655278
2023-01-26,hgr beni,enk,0.082778
2023-01-26,hgr lubero,virunga,0.0
2023-01-26,hopital provincial,snel,0.0
2023-01-27,ch matanda,enk,0.62
2023-01-27,hgr lubero,virunga,0.0
2023-01-27,hgr panzi,snel,0.006944
2023-01-28,cclk,nuru,0.0
2023-01-28,ch cbca bethesda ndosho,virunga,0.034722
2023-01-28,csr bakhita,nuru,0.0
2023-01-28,hgr kitatumba,enk,0.0
2023-01-28,hgr lubero,virunga,0.0
2023-01-29,ch cbca bethesda ndosho,virunga,0.0
2023-01-29,heal africa,snel,0.052222
2023-01-29,hgr beni,enk,0.182778
2023-01-30,csr bakhita,nuru,0.0
2023-01-30,hgr panzi,snel,0.010296
2023-01-31,cclk,nuru,0.928472
2023-01-31,hgr kitatumba,enk,0.1025
2023-01-31,hgr panzi,snel,0.021389
2023-02-01,hgr beni,enk,0.263611
2023-02-01,hgr katwa,enk,0.405
2023-02-01,hgr lubero,virunga,0.0
2023-02-02,heal africa,snel,0.101389
2023-02-02,hgr panzi,snel,0.006944
2023-02-03,cclk,nuru,0.0
2023-02-03,ch matanda,enk,0.1175
2023-02-03,csr bakhita,nuru,0.0
2023-02-03,hgr panzi,snel,0.008333
2023-02-03,hopital provincial,snel,0.004861
2023-02-04,heal africa,snel,0.06
2023-02-04,hgr beni,enk,0.374261
2023-02-04,hgr katwa,enk,0.42
2023-02-04,hgr lubero,virunga,0.0
2023-02-05,ch cbca bethesda ndosho,virunga,0.0
2023-02-05,cs murara,snel,0.0
2023-02-05,csr bakhita,nuru,0.0
2023-02-05,hgr kitatumba,enk,0.62875
2023-02-05,hgr panzi,snel,0.0
2023-02-05,hopital provincial,snel,0.009722
2023-02-06,cs murara,snel,0.0
2023-02-06,hgr kitatumba,enk,0.187361
2023-02-06,hgr lubero,virunga,0.0
2023-02-06,hopital provincial,snel,0.004722
2023-02-07,ch cbca bethesda ndosho,virunga,0.231111
2023-02-07,csr bakhita,nuru,0.0
2023-02-07,heal africa,snel,0.0
2023-02-07,hgr beni,enk,0.16
2023-02-08,ch cbca bethesda ndosho,virunga,0.0
2023-02-08,hgr beni,enk,0.043611
2023-02-08,hgr katwa,enk,0.329444
2023-02-08,hgr panzi,snel,0.333611
2023-02-09,ch cbca bethesda ndosho,virunga,0.0
2023-02-09,ch matanda,enk,4.388611
2023-02-09,hgr beni,enk,0.0
2023-02-09,hgr panzi,snel,0.012222
2023-02-09,hopital provincial,snel,0.0
2023-02-10,cclk,nuru,0.0
2023-02-10,heal africa,snel,0.0
2023-02-11,ch cbca bethesda ndosho,virunga,0.0
2023-02-11,csr kiziba,nuru,0.0
2023-02-11,heal africa,snel,0.0
2023-02-11,hgr katwa,enk,0.15
2023-02-11,hopital provincial,snel,0.0
2023-02-11,ngangi 3,virunga,23.973194
2023-02-12,cclk,nuru,0.0
2023-02-12,csr kiziba,nuru,0.0
2023-02-12,heal africa,snel,0.027222
2023-02-12,hgr katwa,enk,0.0
2023-02-13,ch matanda,enk,0.327222
2023-02-13,csr kiziba,nuru,4.751111
2023-02-13,heal africa,snel,0.0
2023-02-13,hgr beni,enk,0.050556
2023-02-14,ch cbca bethesda ndosho,virunga,0.0
2023-02-14,ch matanda,enk,0.486389
2023-02-14,csr kiziba,nuru,0.0
2023-02-14,hopital provincial,snel,0.0
2023-02-15,csr bakhita,nuru,0.0
2023-02-15,hgr katwa,enk,0.232778
2023-02-15,hopital provincial,snel,0.0
2023-02-16,heal africa,snel,0.0
2023-02-17,cs murara,snel,0.008611
2023-02-17,heal africa,snel,0.002783
2023-02-17,hgr beni,enk,0.0
2023-02-17,hgr kitatumba,enk,0.193611
2023-02-17,hopital provincial,snel,0.002778
2023-02-18,cs murara,snel,0.216667
2023-02-18,csr bakhita,nuru,0.0
2023-02-18,hgr beni,enk,0.056111
2023-02-18,hgr katwa,enk,0.072778
2023-02-18,hgr kitatumba,enk,0.067361
2023-02-18,hgr lubero,virunga,0.0
2023-02-18,hgr panzi,snel,0.0
2023-02-19,csr kiziba,nuru,1.795833
2023-02-19,hgr panzi,snel,0.021944
2023-02-19,hopital provincial,snel,0.0
2023-02-20,cclk,nuru,0.0
2023-02-20,csr kiziba,nuru,3.150556
2023-02-20,heal africa,snel,0.0
2023-02-20,hgr beni,enk,0.0
2023-02-20,hgr kitatumba,enk,0.575833
2023-02-20,ngangi 3,virunga,0.742517
2023-02-21,ch cbca bethesda ndosho,virunga,0.0
2023-02-21,csr bakhita,nuru,0.0
2023-02-21,heal africa,snel,0.0
2023-02-21,hgr kitatumba,enk,0.0
2023-02-21,hgr panzi,snel,0.0
2023-02-22,heal africa,snel,0.0
2023-02-22,hgr beni,enk,0.019167
2023-02-22,hgr lubero,virunga,0.0
2023-02-23,csr bakhita,nuru,0.0
2023-02-23,hgr katwa,enk,0.150556
2023-02-24,cclk,nuru,0.0
2023-02-24,ch cbca bethesda ndosho,virunga,0.0
2023-02-24,hgr beni,enk,0.0
2023-02-24,hgr kitatumba,enk,0.116944
2023-02-24,ngangi 3,virunga,7.24
2023-02-25,cclk,nuru,0.0
2023-02-25,ch cbca bethesda ndosho,virunga,0.0
2023-02-25,csr bakhita,nuru,0.0
2023-02-25,heal africa,snel,0.0
2023-02-25,hgr katwa,enk,0.0
2023-02-26,ch matanda,enk,0.0
2023-02-26,cs murara,snel,0.0
2023-02-26,hgr katwa,enk,0.0
2023-02-26,hgr kitatumba,enk,0.0
2023-02-27,cclk,nuru,0.0
2023-02-27,ch matanda,enk,0.406667
2023-02-27,csr bakhita,nuru,0.0
2023-02-27,heal africa,snel,0.098889
2023-02-27,hgr katwa,enk,0.184722
2023-02-27,hgr kitatumba,enk,0.495833
2023-02-27,hgr panzi,snel,0.016944
2023-02-28,ch matanda,enk,0.167222
2023-02-28,cs murara,snel,0.0
2023-02-28,hgr beni,enk,0.111667
2023-02-28,ngangi 3,virunga,10.364954
2023-03-01,heal africa,snel,0.0
2023-03-01,hgr beni,enk,0.200278
2023-03-02,ch cbca bethesda ndosho,virunga,0.031389
2023-03-02,csr bakhita,nuru,0.0
2023-03-02,csr kiziba,nuru,2.422222
2023-03-02,hgr kitatumba,enk,0.301667
2023-03-02,hgr panzi,snel,0.0
2023-03-03,csr bakhita,nuru,0.0
2023-03-03,hgr kitatumba,enk,0.271528
2023-03-03,hgr lubero,virunga,0.238056
2023-03-03,hgr panzi,snel,0.021389
2023-03-04,cs murara,snel,0.138889
2023-03-04,csr kiziba,nuru,5.644583
2023-03-04,heal africa,snel,0.0
2023-03-04,hgr panzi,snel,0.0075
2023-03-05,cclk,nuru,0.0
2023-03-05,ch cbca bethesda ndosho,virunga,0.144722
2023-03-05,csr bakhita,nuru,0.0
2023-03-05,csr kiziba,nuru,9.763889
2023-03-06,ch matanda,enk,0.0
2023-03-06,hgr beni,enk,0.092189
2023-03-06,hopital provincial,snel,0.0
2023-03-07,csr kiziba,nuru,0.020556
2023-03-07,hgr beni,enk,0.085983
2023-03-07,hgr lubero,virunga,0.0
2023-03-08,ch cbca bethesda ndosho,virunga,0.019722
2023-03-08,ch matanda,enk,0.339167
2023-03-08,csr bakhita,nuru,0.0
2023-03-08,hgr katwa,enk,0.233333
2023-03-08,hgr panzi,snel,0.0
2023-03-09,csr kiziba,nuru,9.010833
2023-03-09,hgr beni,enk,0.0
2023-03-09,hgr lubero,virunga,0.143333
2023-03-09,hopital provincial,snel,0.0
2023-03-09,ngangi 3,virunga,0.0
2023-03-10,ch cbca bethesda ndosho,virunga,0.278889
2023-03-10,csr bakhita,nuru,0.0
2023-03-10,csr kiziba,nuru,0.0
2023-03-10,hgr kitatumba,enk,0.0
2023-03-10,hgr lubero,virunga,0.0
2023-03-11,cclk,nuru,0.0
2023-03-11,ch matanda,enk,0.056111
2023-03-11,csr bakhita,nuru,0.0
2023-03-11,csr kiziba,nuru,0.0
2023-03-11,heal africa,snel,0.005556
2023-03-11,hgr lubero,virunga,0.381667
2023-03-11,hopital provincial,snel,0.005278
2023-03-12,ch cbca bethesda ndosho,virunga,0.096667
2023-03-12,ch matanda,enk,0.0
2023-03-12,cs murara,snel,0.202222
2023-03-12,heal africa,snel,0.0
2023-03-12,hgr beni,enk,0.0
2023-03-13,ch matanda,enk,0.076111
2023-03-13,heal africa,snel,0.0
2023-03-13,hgr lubero,virunga,0.0
2023-03-13,hgr panzi,snel,0.0
2023-03-13,hopital provincial,snel,0.0
2023-03-14,ch cbca bethesda ndosho,virunga,0.166389
2023-03-14,ch matanda,enk,0.090417
2023-03-14,cs murara,snel,0.496667
2023-03-14,csr kiziba,nuru,0.0
2023-03-14,heal africa,snel,0.084444
2023-03-14,hgr kitatumba,enk,0.161389
2023-03-14,hgr lubero,virunga,0.0
2023-03-14,ngangi 3,virunga,10.393333
2023-03-15,cclk,nuru,0.0
2023-03-15,heal africa,snel,0.2275
2023-03-15,hgr beni,enk,0.0
2023-03-15,ngangi 3,virunga,9.973889
2023-03-16,cs murara,snel,0.014167
2023-03-16,hgr katwa,enk,0.249167
2023-03-16,hgr kitatumba,enk,0.381944
2023-03-17,ch matanda,enk,0.0
2023-03-17,cs murara,snel,0.0
2023-03-17,csr bakhita,nuru,0.0
2023-03-18,csr bakhita,nuru,0.0
2023-03-18,csr kiziba,nuru,0.0
2023-03-18,ngangi 3,virunga,10.414214
2023-03-19,ch cbca bethesda ndosho,virunga,0.0
2023-03-19,ch matanda,enk,0.0
2023-03-19,csr kiziba,nuru,0.0
2023-03-19,hgr beni,enk,0.269842
2023-03-20,cclk,nuru,0.0
2023-03-20,csr kiziba,nuru,0.0
2023-03-20,hgr beni,enk,0.033889
2023-03-20,hgr katwa,enk,0.061667
2023-03-20,hgr panzi,snel,0.0
2023-03-21,ch cbca bethesda ndosho,virunga,0.0
2023-03-21,csr bakhita,nuru,0.0
2023-03-21,csr kiziba,nuru,0.0
2023-03-21,heal africa,snel,0.0
2023-03-21,hgr kitatumba,enk,0.0
2023-03-22,ch cbca bethesda ndosho,virunga,0.057083
2023-03-22,csr kiziba,nuru,0.0
2023-03-22,hgr katwa,enk,0.0
2023-03-22,hopital provincial,snel,0.0
2023-03-23,cclk,nuru,0.0
2023-03-23,cs murara,snel,1.533056
2023-03-23,csr bakhita,nuru,0.0
2023-03-23,csr kiziba,nuru,0.0
2023-03-23,ngangi 3,virunga,0.0
2023-03-24,cclk,nuru,0.0
2023-03-24,csr bakhita,nuru,0.0
2023-03-24,hgr katwa,enk,0.0
2023-03-24,hgr kitatumba,enk,0.0
2023-03-24,ngangi 3,virunga,0.0
2023-03-25,ch cbca bethesda ndosho,virunga,0.075972
2023-03-25,ch matanda,enk,0.245694
2023-03-25,csr bakhita,nuru,0.0
2023-03-25,csr kiziba,nuru,0.0
2023-03-25,ngangi 3,virunga,8.706944
2023-03-26,ch cbca bethesda ndosho,virunga,0.153333
2023-03-26,ch matanda,enk,0.0
2023-03-26,heal africa,snel,0.081111
2023-03-26,hgr beni,enk,0.0
2023-03-26,hgr kitatumba,enk,0.0
2023-03-26,ngangi 3,virunga,24.0
2023-03-27,hgr katwa,enk,0.0
2023-03-27,hgr kitatumba,enk,0.0
2023-03-27,hgr panzi,snel,0.0
2023-03-28,cclk,nuru,0.0
2023-03-28,ch matanda,enk,2.159444
2023-03-28,cs murara,snel,0.153056
2023-03-28,csr kiziba,nuru,1.328333
2023-03-28,hgr beni,enk,0.0
2023-03-29,csr kiziba,nuru,3.177222
2023-03-29,heal africa,snel,0.032657
2023-03-29,hgr beni,enk,0.0
2023-03-29,hgr lubero,virunga,0.344722
2023-03-30,hgr kitatumba,enk,0.0
2023-03-31,cclk,nuru,0.0
2023-03-31,ch cbca bethesda ndosho,virunga,0.0
2023-03-31,cs murara,snel,0.0
2023-03-31,hgr beni,enk,0.0
2023-03-31,hgr katwa,enk,0.413889
2023-03-31,hgr panzi,snel,0.135278
2023-03-31,hopital provincial,snel,0.048472
2023-04-01,cclk,nuru,0.0
2023-04-01,ch matanda,enk,0.0
2023-04-01,hgr katwa,enk,0.0
2023-04-01,hgr lubero,virunga,0.0
